"","c_id","school","age","sex","SES_z","NAPLAN1_z","time","prev_dep","NAPLAN_z","prev_sdq"
"292.3",292,18,8.6809435,"male",-0.42942208,1.0533028,3,NA,1.7074078,3.4213378
"292.5",292,18,8.6809435,"male",-0.42942208,1.0533028,5,0.01204106,0.98844588,15.50178
"292.7",292,18,8.6809435,"male",-0.42942208,1.0533028,7,NA,1.3974622,10.040928
"293.3",293,18,8.6515245,"male",-2.411015,-0.27803725,3,1.6770836,-0.19781707,29.643913
"293.5",293,18,8.6515245,"male",-2.411015,-0.27803725,5,0.57020569,1.6845679,23.73605
"293.7",293,18,8.6515245,"male",-2.411015,-0.27803725,7,-0.14348818,0.31574309,23.684246
"294.3",294,18,9.953229,"female",0.3548176,-0.079320185,3,-0.30179459,-0.22493964,18.846941
"294.5",294,18,9.953229,"female",0.3548176,-0.079320185,5,0.95465797,0.60499316,24.200701
"294.7",294,18,9.953229,"female",0.3548176,-0.079320185,7,1.6534773,-0.33866125,19.953083
"295.3",295,18,8.144475,"female",0.17509335,0.82538128,3,-0.83997834,1.4353215,12.346849
"295.5",295,18,8.144475,"female",0.17509335,0.82538128,5,NA,1.0348015,4.0567932
"295.7",295,18,8.144475,"female",0.17509335,0.82538128,7,0.56680715,0.63632554,20.929533
"296.3",296,18,9.5641565,"male",-0.89721978,0.10251376,3,-0.91545522,-0.65837681,23.055855
"296.5",296,18,9.5641565,"male",-0.89721978,0.10251376,5,-0.21945305,-0.94610703,20.126654
"296.7",296,18,9.5641565,"male",-0.89721978,0.10251376,7,1.8050196,-0.83086139,23.41419
"297.3",297,18,7.248229,"male",2.213382,0.85026282,3,-0.60094416,1.6640303,14.819594
"297.5",297,18,7.248229,"male",2.213382,0.85026282,5,1.1725416,1.2123411,17.788551
"297.7",297,18,7.248229,"male",2.213382,0.85026282,7,-0.50837004,1.9221269,13.494413
"298.3",298,18,9.48421,"male",1.3713326,-0.3996987,3,-3.710176,0.64107245,15.961034
"298.5",298,18,9.48421,"male",1.3713326,-0.3996987,5,0.81347036,0.35969231,26.983709
"298.7",298,18,9.48421,"male",1.3713326,-0.3996987,7,-2.6877735,1.572508,18.481005
"299.3",299,18,7.3396411,"female",0.25116947,-1.590745,3,-1.8105574,-0.28433082,12.808682
"299.5",299,18,7.3396411,"female",0.25116947,-1.590745,5,-0.37387162,0.44962892,16.88817
"299.7",299,18,7.3396411,"female",0.25116947,-1.590745,7,1.1782547,-0.169101,16.975777
"300.3",300,18,9.3552675,"female",1.7956008,1.5688514,3,NA,0.70124567,3.802305
"300.5",300,18,9.3552675,"female",1.7956008,1.5688514,5,0.18333161,-1.0744582,19.253332
"300.7",300,18,9.3552675,"female",1.7956008,1.5688514,7,-1.9114921,0.85919625,15.230328
"301.3",301,19,8.3695517,"male",-1.8811537,-1.2896597,3,-0.63397151,0.4511753,14.655678
"301.5",301,19,8.3695517,"male",-1.8811537,-1.2896597,5,1.1928344,0.047702122,24.215643
"301.7",301,19,8.3695517,"male",-1.8811537,-1.2896597,7,1.0491629,0.81541491,14.813946
"302.3",302,19,7.547729,"female",-0.45335048,0.18264873,3,0.019031219,1.0200112,18.409584
"302.5",302,19,7.547729,"female",-0.45335048,0.18264873,5,1.3060733,0.81909263,19.326689
"302.7",302,19,7.547729,"female",-0.45335048,0.18264873,7,1.0121417,1.5967736,18.647221
"303.3",303,19,8.9709692,"male",-0.48079327,1.2023174,3,0.24239433,1.1455826,11.728309
"303.5",303,19,8.9709692,"male",-0.48079327,1.2023174,5,1.7032486,1.9685657,14.274278
"303.7",303,19,8.9709692,"male",-0.48079327,1.2023174,7,1.4307972,1.6200153,15.310695
"304.3",304,19,9.7568998,"male",-0.4218663,0.68824482,3,-2.311765,-0.53228283,10.245453
"304.5",304,19,9.7568998,"male",-0.4218663,0.68824482,5,2.359139,1.2881711,20.749754
"304.7",304,19,9.7568998,"male",-0.4218663,0.68824482,7,-1.6798376,-0.10760493,14.348406
"305.3",305,19,7.7622738,"male",-0.62721342,1.0147681,3,1.0600625,2.7774081,23.653008
"305.5",305,19,7.7622738,"male",-0.62721342,1.0147681,5,-1.0005494,1.0490972,17.057243
"305.7",305,19,7.7622738,"male",-0.62721342,1.0147681,7,-1.2973953,0.72194993,12.115798
"306.3",306,19,7.7684364,"female",0.4819245,0.35572034,3,-0.50317347,0.53246266,9.604125
"306.5",306,19,7.7684364,"female",0.4819245,0.35572034,5,0.58655363,0.99343276,15.355938
"306.7",306,19,7.7684364,"female",0.4819245,0.35572034,7,NA,1.0411818,9.7534008
"307.3",307,19,7.9831862,"male",-1.3543452,-1.0325036,3,1.6084414,-0.24328652,19.303614
"307.5",307,19,7.9831862,"male",-1.3543452,-1.0325036,5,0.43092602,-0.041868176,16.166878
"307.7",307,19,7.9831862,"male",-1.3543452,-1.0325036,7,1.9046495,-0.94528568,25.755331
"308.3",308,19,9.8203287,"male",-2.4924111,-0.59086418,3,NA,-1.2067226,12.660373
"308.5",308,19,9.8203287,"male",-2.4924111,-0.59086418,5,0.080180869,-1.9927983,14.670533
"308.7",308,19,9.8203287,"male",-2.4924111,-0.59086418,7,2.4127426,-1.2586256,14.512267
"309.3",309,19,7.9658809,"female",0.66591817,0.24673367,3,NA,0.12806936,10.082302
"309.5",309,19,7.9658809,"female",0.66591817,0.24673367,5,NA,0.67954946,4.1683869
"309.7",309,19,7.9658809,"female",0.66591817,0.24673367,7,2.8963907,0.5409916,13.035144
"310.3",310,19,8.0784836,"female",1.1822312,-0.44815248,3,1.6074692,0.80414987,25.420519
"310.5",310,19,8.0784836,"female",1.1822312,-0.44815248,5,1.1721395,-1.1449255,21.92668
"310.7",310,19,8.0784836,"female",1.1822312,-0.44815248,7,-0.11360963,0.039974771,21.080647
"311.3",311,19,8.4964848,"female",1.5262207,0.49573287,3,-2.0194428,0.39640677,15.064824
"311.5",311,19,8.4964848,"female",1.5262207,0.49573287,5,NA,0.25877821,9.0030088
"311.7",311,19,8.4964848,"female",1.5262207,0.49573287,7,NA,-0.22075969,9.5172377
"312.3",312,19,8.0538425,"female",1.4134835,-1.2658137,3,1.1137692,0.32827494,24.333006
"312.5",312,19,8.0538425,"female",1.4134835,-1.2658137,5,-0.54727757,-0.67373556,18.262848
"312.7",312,19,8.0538425,"female",1.4134835,-1.2658137,7,1.6358445,0.038665514,25.206875
"313.3",313,19,8.4139338,"male",1.7601346,1.4778465,3,-0.37833834,2.2103231,13.39433
"313.5",313,19,8.4139338,"male",1.7601346,1.4778465,5,NA,2.622745,15.778558
"313.7",313,19,8.4139338,"male",1.7601346,1.4778465,7,-3.6441326,2.3671732,8.0194921
"314.3",314,19,8.3290482,"female",0.10944449,2.7979259,3,1.8773862,1.6887769,26.185484
"314.5",314,19,8.3290482,"female",0.10944449,2.7979259,5,0.018998999,1.6475037,21.418371
"314.7",314,19,8.3290482,"female",0.10944449,2.7979259,7,0.27956912,4.030499,22.75429
"315.3",315,19,7.2889338,"female",-1.2293621,1.1251056,3,0.5554328,1.483663,21.896013
"315.5",315,19,7.2889338,"female",-1.2293621,1.1251056,5,-0.74708462,0.94072598,21.13225
"315.7",315,19,7.2889338,"female",-1.2293621,1.1251056,7,-0.12169848,0.8341285,21.68609
"316.3",316,19,8.7571793,"female",NA,-0.51570618,3,NA,-2.7229087,-3.5122769
"316.5",316,19,8.7571793,"female",NA,-0.51570618,5,NA,-1.9997389,4.9364095
"316.7",316,19,8.7571793,"female",NA,-0.51570618,7,NA,-1.2342359,3.4343688
"317.3",317,19,7.9594436,"female",-0.60615975,-0.54592222,3,1.1319541,-0.71139562,22.697428
"317.5",317,19,7.9594436,"female",-0.60615975,-0.54592222,5,0.66568482,0.033381641,19.389368
"317.7",317,19,7.9594436,"female",-0.60615975,-0.54592222,7,-1.8036945,-0.356089,12.607503
"318.3",318,19,9.1992903,"female",-0.51696932,0.20198882,3,1.1743822,-0.072612226,19.745718
"318.5",318,19,9.1992903,"female",-0.51696932,0.20198882,5,0.8864845,1.3569429,21.373241
"318.7",318,19,9.1992903,"female",-0.51696932,0.20198882,7,NA,0.403036,17.806692
"319.3",319,19,7.0011091,"female",NA,-0.4680354,3,-1.218125,-0.23421627,14.50207
"319.5",319,19,7.0011091,"female",NA,-0.4680354,5,3.1292176,0.87161046,30.348673
"319.7",319,19,7.0011091,"female",NA,-0.4680354,7,NA,-0.35898611,8.8715334
"320.3",320,19,7.1543245,"female",-0.66094118,-0.13774005,3,NA,0.72048092,10.186032
"320.5",320,19,7.1543245,"female",-0.66094118,-0.13774005,5,2.4357564,1.0677211,14.725172
"320.7",320,19,7.1543245,"female",-0.66094118,-0.13774005,7,NA,1.6899519,4.6871214
"321.3",321,19,8.7921228,"male",NA,0.46884125,3,-3.3670146,-0.034598164,15.601842
"321.5",321,19,8.7921228,"male",NA,0.46884125,5,0.4636012,1.9439814,28.132507
"321.7",321,19,8.7921228,"male",NA,0.46884125,7,-0.84623832,0.95867091,23.083063
"322.3",322,19,9.9159489,"female",0.8619591,1.4713271,3,1.0913465,1.317714,24.090698
"322.5",322,19,9.9159489,"female",0.8619591,1.4713271,5,-1.6155419,2.2413931,13.983128
"322.7",322,19,9.9159489,"female",0.8619591,1.4713271,7,0.35335448,0.16741814,24.217159
"323.3",323,19,8.8832989,"male",-0.53947884,0.13184625,3,-1.0015106,1.3927464,20.814678
"323.5",323,19,8.8832989,"male",-0.53947884,0.13184625,5,-2.4187827,2.1929545,18.002165
"323.7",323,19,8.8832989,"male",-0.53947884,0.13184625,7,-1.0790585,2.7413864,26.422922
"324.3",324,19,7.3890648,"female",-0.68828946,-0.77493113,3,2.6052125,-0.21264343,30.403011
"324.5",324,19,7.3890648,"female",-0.68828946,-0.77493113,5,1.0144304,-0.13125421,20.435347
"324.7",324,19,7.3890648,"female",-0.68828946,-0.77493113,7,-0.7125833,0.11223783,16.406628
"325.3",325,19,7.9165993,"male",NA,-0.50048113,3,-0.49082744,-2.011142,22.601725
"325.5",325,19,7.9165993,"male",NA,-0.50048113,5,-2.0991027,-0.49550185,10.890772
"325.7",325,19,7.9165993,"male",NA,-0.50048113,7,NA,-1.4154644,7.7577748
"326.3",326,19,7.2615366,"male",-1.0297352,2.3890481,3,-0.15137747,3.2940438,22.346283
"326.5",326,19,7.2615366,"male",-1.0297352,2.3890481,5,2.3619006,2.5115693,23.384073
"326.7",326,19,7.2615366,"male",-1.0297352,2.3890481,7,1.0216454,1.9820319,20.319353
"327.3",327,19,9.282218,"female",-1.0358371,0.28558743,3,2.5641203,1.237445,31.003721
"327.5",327,19,9.282218,"female",-1.0358371,0.28558743,5,4.257864,1.040192,36.339314
"327.7",327,19,9.282218,"female",-1.0358371,0.28558743,7,1.9959551,1.2773656,25.93054
"328.3",328,19,7.5388551,"female",-1.1893857,-0.59475017,3,0.93739241,-0.27446049,16.420744
"328.5",328,19,7.5388551,"female",-1.1893857,-0.59475017,5,-1.1345023,0.81902975,14.569227
"328.7",328,19,7.5388551,"female",-1.1893857,-0.59475017,7,NA,-0.71282178,12.966504
"329.3",329,19,7.1104259,"male",1.8344233,1.5067182,3,3.1072693,2.2635417,27.622862
"329.5",329,19,7.1104259,"male",1.8344233,1.5067182,5,0.66711211,1.3395919,20.29627
"329.7",329,19,7.1104259,"male",1.8344233,1.5067182,7,1.1125201,1.3796077,18.394371
"330.3",330,19,7.7652669,"male",-1.0956372,-0.44053712,3,0.29328087,1.5219924,18.541313
"330.5",330,19,7.7652669,"male",-1.0956372,-0.44053712,5,-2.2123725,1.5500072,14.861043
"330.7",330,19,7.7652669,"male",-1.0956372,-0.44053712,7,1.3111635,1.9271196,21.592789
"361.3",361,20,7.4059157,"male",0.42126685,1.4090134,3,-1.1026107,0.25753006,22.572266
"361.5",361,20,7.4059157,"male",0.42126685,1.4090134,5,-0.71622944,0.2188656,22.380726
"361.7",361,20,7.4059157,"male",0.42126685,1.4090134,7,0.25648066,0.72361213,27.208418
"362.3",362,20,8.9215021,"male",NA,0.18465811,3,-0.3499673,-1.1751534,21.264168
"362.5",362,20,8.9215021,"male",NA,0.18465811,5,2.0824783,0.74963212,22.641144
"362.7",362,20,8.9215021,"male",NA,0.18465811,7,-0.44500175,-0.032915108,10.717959
"363.3",363,20,7.1018462,"male",0.37971705,2.5572517,3,-1.0698792,1.5616542,7.7296214
"363.5",363,20,7.1018462,"male",0.37971705,2.5572517,5,0.14389184,1.9360597,14.199172
"363.7",363,20,7.1018462,"male",0.37971705,2.5572517,7,-2.0735199,1.5387725,8.1750069
"364.3",364,20,8.4910231,"female",0.17179769,1.7082988,3,-1.0414051,2.1691549,19.714907
"364.5",364,20,8.4910231,"female",0.17179769,1.7082988,5,0.077121034,2.9992588,16.470238
"364.7",364,20,8.4910231,"female",0.17179769,1.7082988,7,0.80412227,1.6323639,23.582439
"365.3",365,20,8.9787626,"male",0.89900351,-0.45579699,3,0.27020329,-0.059452415,16.411676
"365.5",365,20,8.9787626,"male",0.89900351,-0.45579699,5,-1.6567577,0.37885883,17.200821
"365.7",365,20,8.9787626,"male",0.89900351,-0.45579699,7,-1.3867484,0.60375482,15.680582
"366.3",366,20,7.7455215,"male",0.83097887,-0.32625398,3,-0.46331942,-0.3455599,17.901026
"366.5",366,20,7.7455215,"male",0.83097887,-0.32625398,5,NA,-0.44439128,10.220788
"366.7",366,20,7.7455215,"male",0.83097887,-0.32625398,7,1.1693089,0.076200843,19.606283
"367.3",367,20,7.2995172,"female",-1.4801457,0.051482569,3,2.6008887,0.087977424,23.319469
"367.5",367,20,7.2995172,"female",-1.4801457,0.051482569,5,0.75390422,-0.27445564,23.282772
"367.7",367,20,7.2995172,"female",-1.4801457,0.051482569,7,2.151042,0.43361843,24.171452
"368.3",368,20,8.1477299,"female",1.4067335,-0.39532146,3,-2.2739315,-1.3878149,11.580233
"368.5",368,20,8.1477299,"female",1.4067335,-0.39532146,5,NA,0.54684931,9.9288931
"368.7",368,20,8.1477299,"female",1.4067335,-0.39532146,7,NA,-0.42974123,15.110339
"369.3",369,20,7.8827448,"female",NA,-1.0569661,3,-0.67909354,-0.96864843,15.486437
"369.5",369,20,7.8827448,"female",NA,-1.0569661,5,0.76038635,-1.0113087,22.012287
"369.7",369,20,7.8827448,"female",NA,-1.0569661,7,NA,-1.8307033,15.448879
"370.3",370,20,9.1245842,"male",-2.8632178,-2.8597085,3,NA,-1.7935631,10.37713
"370.5",370,20,9.1245842,"male",-2.8632178,-2.8597085,5,NA,-2.4276996,14.584426
"370.7",370,20,9.1245842,"male",-2.8632178,-2.8597085,7,0.85973489,-1.298635,20.571835
"371.3",371,20,7.6060495,"female",1.0992316,0.90017056,3,NA,0.74650925,4.9844303
"371.5",371,20,7.6060495,"female",1.0992316,0.90017056,5,NA,1.9003904,6.3473854
"371.7",371,20,7.6060495,"female",1.0992316,0.90017056,7,-2.1290252,2.1429634,14.022779
"372.3",372,20,9.9774799,"female",-0.77104849,-1.8566331,3,2.0777934,-1.0440383,26.028332
"372.5",372,20,9.9774799,"female",-0.77104849,-1.8566331,5,0.3514851,-2.7378619,22.828535
"372.7",372,20,9.9774799,"female",-0.77104849,-1.8566331,7,NA,-0.97472483,14.289034
"373.3",373,20,9.8820333,"female",NA,1.5752201,3,1.0631548,-0.10455488,14.44026
"373.5",373,20,9.8820333,"female",NA,1.5752201,5,NA,0.60990757,9.9356632
"373.7",373,20,9.8820333,"female",NA,1.5752201,7,3.3167732,1.4858531,16.63389
"374.3",374,20,7.786025,"female",-0.84856647,1.6294985,3,NA,-0.12891552,11.021001
"374.5",374,20,7.786025,"female",-0.84856647,1.6294985,5,3.4709342,0.84727848,22.90103
"374.7",374,20,7.786025,"female",-0.84856647,1.6294985,7,NA,2.3859026,8.8479652
"375.3",375,20,8.6404591,"male",-1.8437411,-0.6671471,3,0.74932957,-0.97040033,23.773548
"375.5",375,20,8.6404591,"male",-1.8437411,-0.6671471,5,-1.5174465,-0.80831409,12.467161
"375.7",375,20,8.6404591,"male",-1.8437411,-0.6671471,7,1.3837296,-1.1398861,21.029552
"376.3",376,20,7.0384245,"male",1.6991242,0.060753934,3,NA,1.7804685,9.3817778
"376.5",376,20,7.0384245,"male",1.6991242,0.060753934,5,1.1719493,0.74190557,14.504439
"376.7",376,20,7.0384245,"male",1.6991242,0.060753934,7,NA,0.17350249,11.677239
"377.3",377,20,7.6345978,"female",0.75034869,1.391118,3,NA,0.93606317,12.532229
"377.5",377,20,7.6345978,"female",0.75034869,1.391118,5,-0.18961892,0.77771491,14.139028
"377.7",377,20,7.6345978,"female",0.75034869,1.391118,7,NA,1.120376,-1.4527845
"378.3",378,20,7.8109245,"female",0.20176351,0.29547027,3,1.1864562,-1.4021393,17.734121
"378.5",378,20,7.8109245,"female",0.20176351,0.29547027,5,-0.57892418,0.4981375,10.371373
"378.7",378,20,7.8109245,"female",0.20176351,0.29547027,7,NA,-1.120043,12.760072
"379.3",379,20,7.1904922,"male",2.7859533,0.36326051,3,-3.437547,0.94675374,12.58407
"379.5",379,20,7.1904922,"male",2.7859533,0.36326051,5,-2.6218529,-0.14963494,15.505681
"379.7",379,20,7.1904922,"male",2.7859533,0.36326051,7,-2.6103082,1.4118062,14.089462
"380.3",380,20,9.9595871,"female",-1.6617525,0.13202278,3,1.2460808,-0.46153647,18.679758
"380.5",380,20,9.9595871,"female",-1.6617525,0.13202278,5,-0.7735697,0.031926818,18.87026
"380.7",380,20,9.9595871,"female",-1.6617525,0.13202278,7,-0.64341694,-0.22995168,14.681572
"381.3",381,20,8.239481,"male",-0.99179947,-1.6856368,3,3.6441998,-0.72022974,22.744576
"381.5",381,20,8.239481,"male",-0.99179947,-1.6856368,5,0.34034026,-2.1695559,17.054447
"381.7",381,20,8.239481,"male",-0.99179947,-1.6856368,7,0.28108242,0.20672816,12.681208
"382.3",382,20,8.1930904,"female",0.16211891,0.21776968,3,-0.33022141,-2.0548182,14.68311
"382.5",382,20,8.1930904,"female",0.16211891,0.21776968,5,NA,-1.6893125,11.600523
"382.7",382,20,8.1930904,"female",0.16211891,0.21776968,7,-1.8066554,-1.8847421,12.930093
"383.3",383,20,7.5695319,"male",1.0174743,0.33864123,3,0.57457334,1.7273325,12.55186
"383.5",383,20,7.5695319,"male",1.0174743,0.33864123,5,0.57615775,0.11388296,14.877121
"383.7",383,20,7.5695319,"male",1.0174743,0.33864123,7,-0.94266289,0.10295119,12.511599
"384.3",384,20,7.2753987,"male",0.30821341,-1.3813969,3,0.5607059,-0.32261044,24.211674
"384.5",384,20,7.2753987,"male",0.30821341,-1.3813969,5,-0.47970456,0.56683528,16.025734
"384.7",384,20,7.2753987,"male",0.30821341,-1.3813969,7,-2.6678276,0.5500989,14.24575
"385.3",385,20,8.9895229,"male",-0.57694882,1.0819449,3,-2.3097453,0.34475181,17.328991
"385.5",385,20,8.9895229,"male",-0.57694882,1.0819449,5,-0.1573455,1.1073469,16.210503
"385.7",385,20,8.9895229,"male",-0.57694882,1.0819449,7,NA,0.00030141484,10.69173
"386.3",386,20,7.3192887,"female",0.30205682,-0.026498092,3,2.8888321,1.7847161,20.035486
"386.5",386,20,7.3192887,"female",0.30205682,-0.026498092,5,NA,0.9304722,13.086629
"386.7",386,20,7.3192887,"female",0.30205682,-0.026498092,7,0.58074433,-0.24687333,16.759233
"387.3",387,20,9.5057793,"female",1.2019632,0.23995206,3,-0.78438741,-0.0029892873,17.05714
"387.5",387,20,9.5057793,"female",1.2019632,0.23995206,5,0.033767547,0.48687246,17.014669
"387.7",387,20,9.5057793,"female",1.2019632,0.23995206,7,NA,-0.1493611,7.9109411
"388.3",388,20,7.9525609,"male",1.6003995,0.13968967,3,NA,-0.14625219,12.054645
"388.5",388,20,7.9525609,"male",1.6003995,0.13968967,5,-2.8785589,-0.28975946,14.707694
"388.7",388,20,7.9525609,"male",1.6003995,0.13968967,7,-2.4683061,-0.31737024,16.538197
"389.3",389,20,9.0705776,"female",0.72263932,1.1681378,3,0.26818493,0.021444084,14.487365
"389.5",389,20,9.0705776,"female",0.72263932,1.1681378,5,NA,-0.40561965,8.1071787
"389.7",389,20,9.0705776,"female",0.72263932,1.1681378,7,NA,0.29394189,11.019881
"390.3",390,20,9.3155651,"female",NA,1.2681363,3,4.9824543,-1.5179181,33.692505
"390.5",390,20,9.3155651,"female",NA,1.2681363,5,2.567842,-0.82402146,23.157661
"390.7",390,20,9.3155651,"female",NA,1.2681363,7,2.616034,-0.078435399,28.335814
"391.3",391,21,7.9264417,"female",-0.052843582,-1.5114673,3,-0.57893413,0.91614467,16.399622
"391.5",391,21,7.9264417,"female",-0.052843582,-1.5114673,5,-0.48099706,1.2985966,23.198608
"391.7",391,21,7.9264417,"female",-0.052843582,-1.5114673,7,-1.7490312,0.23123519,13.942225
"392.3",392,21,8.941885,"male",0.29663736,0.66065687,3,1.8846085,0.73576158,21.782221
"392.5",392,21,8.941885,"male",0.29663736,0.66065687,5,-0.31481209,0.38543317,17.059271
"392.7",392,21,8.941885,"male",0.29663736,0.66065687,7,-0.12170658,0.62782276,19.19486
"393.3",393,21,8.2887058,"female",-0.076508552,0.3184908,3,0.93876094,1.6068308,25.825609
"393.5",393,21,8.2887058,"female",-0.076508552,0.3184908,5,1.176568,2.2841399,23.44626
"393.7",393,21,8.2887058,"female",-0.076508552,0.3184908,7,-0.61980188,1.6522506,19.718727
"394.3",394,21,9.8082113,"male",NA,-1.1315073,3,-0.0044580852,-2.1488559,18.774307
"394.5",394,21,9.8082113,"male",NA,-1.1315073,5,-1.3367467,-0.62364143,16.940849
"394.7",394,21,9.8082113,"male",NA,-1.1315073,7,NA,-2.1888244,12.114895
"395.3",395,21,7.5299659,"female",-1.064428,-0.38430914,3,1.5620186,0.2335107,16.620529
"395.5",395,21,7.5299659,"female",-1.064428,-0.38430914,5,NA,0.13170147,9.7156887
"395.7",395,21,7.5299659,"female",-1.064428,-0.38430914,7,4.2603345,0.49930021,23.542437
"396.3",396,21,8.5833101,"female",-1.3555263,0.041248843,3,1.3212506,-0.63464636,28.48033
"396.5",396,21,8.5833101,"female",-1.3555263,0.041248843,5,0.73411506,-0.00019431683,25.154318
"396.7",396,21,8.5833101,"female",-1.3555263,0.041248843,7,3.5866115,-1.1494408,30.444683
"397.3",397,21,9.9965076,"female",0.68833077,0.71411175,3,1.3695259,-1.1151855,16.061726
"397.5",397,21,9.9965076,"female",0.68833077,0.71411175,5,-0.27310801,-0.44963634,15.426291
"397.7",397,21,9.9965076,"female",0.68833077,0.71411175,7,0.45679659,-0.34651697,16.205223
"398.3",398,21,9.0819006,"male",-0.2799468,-0.64193106,3,NA,0.46097276,2.1207361
"398.5",398,21,9.0819006,"male",-0.2799468,-0.64193106,5,NA,0.30685318,3.6110885
"398.7",398,21,9.0819006,"male",-0.2799468,-0.64193106,7,NA,0.42783141,1.8882933
"399.3",399,21,9.4920149,"female",0.12107238,-0.91855723,3,NA,-0.16462179,11.254992
"399.5",399,21,9.4920149,"female",0.12107238,-0.91855723,5,0.23439486,0.98562837,13.986041
"399.7",399,21,9.4920149,"female",0.12107238,-0.91855723,7,NA,0.10031734,10.155699
"400.3",400,21,8.0220919,"female",0.63281024,-1.2159363,3,NA,-0.98852301,10.526753
"400.5",400,21,8.0220919,"female",0.63281024,-1.2159363,5,1.0752577,-2.1741877,15.511527
"400.7",400,21,8.0220919,"female",0.63281024,-1.2159363,7,2.2428477,-2.0885532,17.052999
"401.3",401,21,8.850337,"female",0.23535104,0.97801334,3,3.356884,-2.2531879,26.987099
"401.5",401,21,8.850337,"female",0.23535104,0.97801334,5,-0.85970455,0.48002365,15.55214
"401.7",401,21,8.850337,"female",0.23535104,0.97801334,7,0.72865832,0.3605516,17.321163
"402.3",402,21,9.3242636,"male",-1.6049658,-0.16770676,3,-1.3452765,-0.65378958,16.280697
"402.5",402,21,9.3242636,"male",-1.6049658,-0.16770676,5,2.1884737,1.0796109,23.70347
"402.7",402,21,9.3242636,"male",-1.6049658,-0.16770676,7,0.21142977,0.76762736,20.111809
"403.3",403,21,8.164422,"male",-3.0425165,-0.045085814,3,-1.2632622,1.5499575,6.7219734
"403.5",403,21,8.164422,"male",-3.0425165,-0.045085814,5,NA,0.2047414,6.9618921
"403.7",403,21,8.164422,"male",-3.0425165,-0.045085814,7,1.7581012,0.22581632,16.699436
"404.3",404,21,8.8721094,"female",0.97088259,-2.4717369,3,NA,-0.22465354,7.7874427
"404.5",404,21,8.8721094,"female",0.97088259,-2.4717369,5,NA,0.31078142,5.4000273
"404.7",404,21,8.8721094,"female",0.97088259,-2.4717369,7,NA,-0.17205766,3.3738286
"405.3",405,21,7.7292991,"male",0.83569515,0.83717304,3,NA,2.0804541,1.6261325
"405.5",405,21,7.7292991,"male",0.83569515,0.83717304,5,-1.1924824,1.219561,10.309191
"405.7",405,21,7.7292991,"male",0.83569515,0.83717304,7,NA,2.16819,9.2347879
"406.3",406,21,9.2416859,"female",0.40994811,0.78487253,3,0.29440841,1.2680219,18.699333
"406.5",406,21,9.2416859,"female",0.40994811,0.78487253,5,0.28036439,1.06574,22.21509
"406.7",406,21,9.2416859,"female",0.40994811,0.78487253,7,-0.54419136,0.82789522,23.105785
"407.3",407,21,7.7807651,"female",-0.54683459,0.10772984,3,-0.19132103,0.25238883,14.491438
"407.5",407,21,7.7807651,"female",-0.54683459,0.10772984,5,1.7314543,1.2321784,18.214779
"407.7",407,21,7.7807651,"female",-0.54683459,0.10772984,7,1.8386389,0.36503705,22.007277
"408.3",408,21,7.240046,"female",-0.24257667,-0.89696205,3,3.3437884,-0.36565787,24.773672
"408.5",408,21,7.240046,"female",-0.24257667,-0.89696205,5,1.6630752,-0.4849169,21.145473
"408.7",408,21,7.240046,"female",-0.24257667,-0.89696205,7,1.1113499,-1.2405663,22.441874
"409.3",409,21,8.1847353,"male",-0.35507855,-0.033138108,3,-0.69860297,-0.66303802,19.240765
"409.5",409,21,8.1847353,"male",-0.35507855,-0.033138108,5,-0.87092686,0.7090686,16.293692
"409.7",409,21,8.1847353,"male",-0.35507855,-0.033138108,7,-0.088010207,-0.34983954,18.063084
"410.3",410,21,7.2659159,"female",NA,-0.89924437,3,-2.322988,1.7370343,16.714418
"410.5",410,21,7.2659159,"female",NA,-0.89924437,5,1.8504063,0.016004501,24.48698
"410.7",410,21,7.2659159,"female",NA,-0.89924437,7,0.86056435,-0.9612909,20.692017
"411.3",411,21,7.559855,"male",-1.0858521,-0.35098168,3,-1.8441749,1.3375969,15.02314
"411.5",411,21,7.559855,"male",-1.0858521,-0.35098168,5,0.49653897,2.7772851,18.534325
"411.7",411,21,7.559855,"male",-1.0858521,-0.35098168,7,-0.12254949,1.6437478,14.832016
"412.3",412,21,8.252902,"male",2.0173976,0.48659346,3,-1.23841,1.6499865,9.4314461
"412.5",412,21,8.252902,"male",2.0173976,0.48659346,5,NA,1.2680312,8.7770243
"412.7",412,21,8.252902,"male",2.0173976,0.48659346,7,NA,3.1367295,5.403554
"413.3",413,21,7.0745921,"female",0.16140921,-0.42884088,3,1.6176003,2.2614388,17.634399
"413.5",413,21,7.0745921,"female",0.16140921,-0.42884088,5,2.7950628,2.4660869,19.478781
"413.7",413,21,7.0745921,"female",0.16140921,-0.42884088,7,1.9107659,1.7731873,20.8255
"414.3",414,21,9.7661762,"male",NA,-1.9994677,3,3.6807036,0.39175367,32.292042
"414.5",414,21,9.7661762,"male",NA,-1.9994677,5,-1.0724252,0.95937723,21.726679
"414.7",414,21,9.7661762,"male",NA,-1.9994677,7,-1.5778021,-0.36172691,13.510699
"415.3",415,21,8.0404863,"female",0.29766232,-1.8356793,3,2.1423035,-1.1900001,23.595037
"415.5",415,21,8.0404863,"female",0.29766232,-1.8356793,5,0.073076166,-0.31517375,18.764595
"415.7",415,21,8.0404863,"female",0.29766232,-1.8356793,7,0.076408193,-0.074181959,18.607677
