"","c_id","school","age","sex","SES_z","NAPLAN1_z","time","prev_dep","NAPLAN_z","prev_sdq"
"362.5",362,20,8.9215021,"male",NA,0.18465811,5,2.0824783,0.82822967,22.641144
"362.7",362,20,8.9215021,"male",NA,0.18465811,7,-0.44500175,-0.051157948,10.717959
"363.3",363,20,7.1018462,"male",0.37971705,2.5572517,3,-1.0698792,1.5794452,7.7296214
"363.5",363,20,7.1018462,"male",0.37971705,2.5572517,5,0.14389184,1.93898,14.199172
"363.7",363,20,7.1018462,"male",0.37971705,2.5572517,7,-2.0735199,1.4841595,8.1750069
"364.3",364,20,8.4910231,"female",0.17179769,1.7082988,3,-1.0414051,2.1862056,19.714907
"364.5",364,20,8.4910231,"female",0.17179769,1.7082988,5,0.077121034,3.0007775,16.470238
"364.7",364,20,8.4910231,"female",0.17179769,1.7082988,7,0.80412227,1.674369,23.582439
"365.3",365,20,8.9787626,"male",0.89900351,-0.45579699,3,0.27020329,-0.060686752,16.411676
"365.5",365,20,8.9787626,"male",0.89900351,-0.45579699,5,-1.6567577,0.37208405,17.200821
"365.7",365,20,8.9787626,"male",0.89900351,-0.45579699,7,-1.3867484,0.55865878,15.680582
"366.3",366,20,7.7455215,"male",0.83097887,-0.32625398,3,-0.46331942,-0.34038466,17.901026
"366.5",366,20,7.7455215,"male",0.83097887,-0.32625398,5,NA,-0.41536522,10.220788
"366.7",366,20,7.7455215,"male",0.83097887,-0.32625398,7,1.1693089,0.14112529,19.606283
"367.3",367,20,7.2995172,"female",-1.4801457,0.051482569,3,2.6008887,0.1306528,23.319469
"367.5",367,20,7.2995172,"female",-1.4801457,0.051482569,5,0.75390422,-0.25501612,23.282772
"367.7",367,20,7.2995172,"female",-1.4801457,0.051482569,7,2.151042,0.57205814,24.171452
"368.3",368,20,8.1477299,"female",1.4067335,-0.39532146,3,-2.2739315,-1.3253605,11.580233
"368.5",368,20,8.1477299,"female",1.4067335,-0.39532146,5,NA,0.53929186,9.9288931
"368.7",368,20,8.1477299,"female",1.4067335,-0.39532146,7,NA,-0.42932045,15.110339
"369.3",369,20,7.8827448,"female",NA,-1.0569661,3,-0.67909354,-0.95974427,15.486437
"369.5",369,20,7.8827448,"female",NA,-1.0569661,5,0.76038635,-0.99165761,22.012287
"369.7",369,20,7.8827448,"female",NA,-1.0569661,7,NA,-1.8197092,15.448879
"370.3",370,20,9.1245842,"male",-2.8632178,-2.8597085,3,NA,-1.7814763,10.37713
"370.5",370,20,9.1245842,"male",-2.8632178,-2.8597085,5,NA,-2.4163451,14.584426
"370.7",370,20,9.1245842,"male",-2.8632178,-2.8597085,7,0.85973489,-1.2532947,20.571835
"371.3",371,20,7.6060495,"female",1.0992316,0.90017056,3,NA,0.7748422,4.9844303
"371.5",371,20,7.6060495,"female",1.0992316,0.90017056,5,NA,1.9310966,6.3473854
"371.7",371,20,7.6060495,"female",1.0992316,0.90017056,7,-2.1290252,2.0879519,14.022779
"372.3",372,20,9.9774799,"female",-0.77104849,-1.8566331,3,2.0777934,-1.0197278,26.028332
"372.5",372,20,9.9774799,"female",-0.77104849,-1.8566331,5,0.3514851,-2.7300718,22.828535
"372.7",372,20,9.9774799,"female",-0.77104849,-1.8566331,7,NA,-0.83995962,14.289034
"373.3",373,20,9.8820333,"female",NA,1.5752201,3,1.0631548,-0.10182428,14.44026
"373.5",373,20,9.8820333,"female",NA,1.5752201,5,NA,0.6205861,9.9356632
"373.7",373,20,9.8820333,"female",NA,1.5752201,7,3.3167732,1.7341168,16.63389
"374.3",374,20,7.786025,"female",-0.84856647,1.6294985,3,NA,-0.13027564,11.021001
"374.5",374,20,7.786025,"female",-0.84856647,1.6294985,5,3.4709342,1.0216527,22.90103
"374.7",374,20,7.786025,"female",-0.84856647,1.6294985,7,NA,2.3918941,8.8479652
"375.3",375,20,8.6404591,"male",-1.8437411,-0.6671471,3,0.74932957,-0.9705922,23.773548
"375.5",375,20,8.6404591,"male",-1.8437411,-0.6671471,5,-1.5174465,-0.81642181,12.467161
"375.7",375,20,8.6404591,"male",-1.8437411,-0.6671471,7,1.3837296,-1.0603859,21.029552
"376.3",376,20,7.0384245,"male",1.6991242,0.060753934,3,NA,1.7833403,9.3817778
"376.5",376,20,7.0384245,"male",1.6991242,0.060753934,5,1.1719493,0.77653378,14.504439
"376.7",376,20,7.0384245,"male",1.6991242,0.060753934,7,NA,0.1552932,11.677239
"377.3",377,20,7.6345978,"female",0.75034869,1.391118,3,NA,0.95731163,12.532229
"377.5",377,20,7.6345978,"female",0.75034869,1.391118,5,-0.18961892,0.7744357,14.139028
"377.7",377,20,7.6345978,"female",0.75034869,1.391118,7,NA,1.0642492,-1.4527845
"378.3",378,20,7.8109245,"female",0.20176351,0.29547027,3,1.1864562,-1.3977754,17.734121
"378.5",378,20,7.8109245,"female",0.20176351,0.29547027,5,-0.57892418,0.49015433,10.371373
"378.7",378,20,7.8109245,"female",0.20176351,0.29547027,7,NA,-1.1271702,12.760072
"379.3",379,20,7.1904922,"male",2.7859533,0.36326051,3,-3.437547,1.0771672,12.58407
"379.5",379,20,7.1904922,"male",2.7859533,0.36326051,5,-2.6218529,-0.13758314,15.505681
"379.7",379,20,7.1904922,"male",2.7859533,0.36326051,7,-2.6103082,1.3556657,14.089462
"380.3",380,20,9.9595871,"female",-1.6617525,0.13202278,3,1.2460808,-0.45628455,18.679758
"380.5",380,20,9.9595871,"female",-1.6617525,0.13202278,5,-0.7735697,0.022614684,18.87026
"380.7",380,20,9.9595871,"female",-1.6617525,0.13202278,7,NA,-0.25517958,14.681572
"381.3",381,20,8.239481,"male",-0.99179947,-1.6856368,3,3.6441998,-0.62621737,22.744576
"381.5",381,20,8.239481,"male",-0.99179947,-1.6856368,5,0.34034026,-2.1620469,17.054447
"381.7",381,20,8.239481,"male",-0.99179947,-1.6856368,7,0.28108242,0.22008793,12.681208
"382.3",382,20,8.1930904,"female",0.16211891,0.21776968,3,-0.33022141,-2.0515251,14.68311
"382.5",382,20,8.1930904,"female",0.16211891,0.21776968,5,NA,-1.6950022,11.600523
"382.7",382,20,8.1930904,"female",0.16211891,0.21776968,7,-1.8066554,-1.9366655,12.930093
"383.3",383,20,7.5695319,"male",1.0174743,0.33864123,3,0.57457334,1.7262816,12.55186
"383.5",383,20,7.5695319,"male",1.0174743,0.33864123,5,0.57615775,0.12781757,14.877121
"383.7",383,20,7.5695319,"male",1.0174743,0.33864123,7,-0.94266289,0.068528883,12.511599
"384.3",384,20,7.2753987,"male",0.30821341,-1.3813969,3,0.5607059,-0.32370585,24.211674
"384.5",384,20,7.2753987,"male",0.30821341,-1.3813969,5,-0.47970456,0.55979198,16.025734
"384.7",384,20,7.2753987,"male",0.30821341,-1.3813969,7,-2.6678276,0.49410236,14.24575
"385.3",385,20,8.9895229,"male",-0.57694882,1.0819449,3,-2.3097453,0.40893432,17.328991
"385.5",385,20,8.9895229,"male",-0.57694882,1.0819449,5,-0.1573455,1.10458,16.210503
"385.7",385,20,8.9895229,"male",-0.57694882,1.0819449,7,NA,-0.054573517,10.69173
"386.3",386,20,7.3192887,"female",0.30205682,-0.026498092,3,2.8888321,1.8396025,20.035486
"386.5",386,20,7.3192887,"female",0.30205682,-0.026498092,5,NA,0.92845863,13.086629
"386.7",386,20,7.3192887,"female",0.30205682,-0.026498092,7,0.58074433,-0.21770446,16.759233
"387.3",387,20,9.5057793,"female",1.2019632,0.23995206,3,-0.78438741,0.0080387965,17.05714
"387.5",387,20,9.5057793,"female",1.2019632,0.23995206,5,0.033767547,0.4875243,17.014669
"387.7",387,20,9.5057793,"female",1.2019632,0.23995206,7,NA,-0.20550725,7.9109411
"388.3",388,20,7.9525609,"male",1.6003995,0.13968967,3,NA,-0.083673328,12.054645
"388.5",388,20,7.9525609,"male",1.6003995,0.13968967,5,-2.8785589,-0.26987717,14.707694
"388.7",388,20,7.9525609,"male",1.6003995,0.13968967,7,-2.4683061,-0.37361118,16.538197
"389.3",389,20,9.0705776,"female",0.72263932,1.1681378,3,0.26818493,0.020214098,14.487365
"389.5",389,20,9.0705776,"female",0.72263932,1.1681378,5,NA,-0.41532403,8.1071787
"389.7",389,20,9.0705776,"female",0.72263932,1.1681378,7,NA,0.26019633,11.019881
"390.3",390,20,9.3155651,"female",NA,1.2681363,3,4.9824543,-1.3293717,33.692505
"390.5",390,20,9.3155651,"female",NA,1.2681363,5,2.567842,-0.71588814,23.157661
"390.7",390,20,9.3155651,"female",NA,1.2681363,7,2.616034,0.10087884,28.335814
"391.3",391,21,7.9264417,"female",-0.052843582,-1.5114673,3,-0.57893413,0.92321366,16.399622
"391.5",391,21,7.9264417,"female",-0.052843582,-1.5114673,5,-0.48099706,1.2915399,23.198608
"391.7",391,21,7.9264417,"female",-0.052843582,-1.5114673,7,-1.7490312,0.18006077,13.942225
"392.3",392,21,8.941885,"male",0.29663736,0.66065687,3,1.8846085,0.75453502,21.782221
"392.5",392,21,8.941885,"male",0.29663736,0.66065687,5,-0.31481209,0.38034371,17.059271
"392.7",392,21,8.941885,"male",0.29663736,0.66065687,7,-0.12170658,0.62247926,19.19486
"393.3",393,21,8.2887058,"female",-0.076508552,0.3184908,3,0.93876094,1.6081909,25.825609
"393.5",393,21,8.2887058,"female",-0.076508552,0.3184908,5,1.176568,2.3189535,23.44626
"393.7",393,21,8.2887058,"female",-0.076508552,0.3184908,7,-0.61980188,1.6278169,19.718727
"394.3",394,21,9.8082113,"male",NA,-1.1315073,3,-0.0044580852,-2.1488247,18.774307
"394.5",394,21,9.8082113,"male",NA,-1.1315073,5,-1.3367467,-0.63295758,16.940849
"394.7",394,21,9.8082113,"male",NA,-1.1315073,7,NA,-2.243886,12.114895
"395.3",395,21,7.5299659,"female",-1.064428,-0.38430914,3,1.5620186,0.24453568,16.620529
"395.5",395,21,7.5299659,"female",-1.064428,-0.38430914,5,NA,0.1332109,9.7156887
"395.7",395,21,7.5299659,"female",-1.064428,-0.38430914,7,4.2603345,0.85436928,23.542437
"396.3",396,21,8.5833101,"female",-1.3555263,0.041248843,3,1.3212506,-0.62818378,28.48033
"396.5",396,21,8.5833101,"female",-1.3555263,0.041248843,5,0.73411506,0.018604193,25.154318
"396.7",396,21,8.5833101,"female",-1.3555263,0.041248843,7,3.5866115,-0.87226921,30.444683
"397.3",397,21,9.9965076,"female",0.68833077,0.71411175,3,1.3695259,-1.1078917,16.061726
"397.5",397,21,9.9965076,"female",0.68833077,0.71411175,5,-0.27310801,-0.45415407,15.426291
"397.7",397,21,9.9965076,"female",0.68833077,0.71411175,7,0.45679659,-0.32408315,16.205223
"398.3",398,21,9.0819006,"male",-0.2799468,-0.64193106,3,NA,0.58280718,2.1207361
"398.5",398,21,9.0819006,"male",-0.2799468,-0.64193106,5,NA,0.298453,3.6110885
"398.7",398,21,9.0819006,"male",-0.2799468,-0.64193106,7,NA,0.37486944,1.8882933
"399.3",399,21,9.4920149,"female",0.12107238,-0.91855723,3,NA,-0.14939077,11.254992
"399.5",399,21,9.4920149,"female",0.12107238,-0.91855723,5,0.23439486,0.99057633,13.986041
"399.7",399,21,9.4920149,"female",0.12107238,-0.91855723,7,NA,0.13052121,10.155699
"400.3",400,21,8.0220919,"female",0.63281024,-1.2159363,3,NA,-0.97381181,10.526753
"400.5",400,21,8.0220919,"female",0.63281024,-1.2159363,5,1.0752577,-2.1433523,15.511527
"400.7",400,21,8.0220919,"female",0.63281024,-1.2159363,7,2.2428477,-1.9423518,17.052999
"401.3",401,21,8.850337,"female",0.23535104,0.97801334,3,3.356884,-2.1752682,26.987099
"401.5",401,21,8.850337,"female",0.23535104,0.97801334,5,-0.85970455,0.47034109,15.55214
"401.7",401,21,8.850337,"female",0.23535104,0.97801334,7,0.72865832,0.39811972,17.321163
"402.3",402,21,9.3242636,"male",-1.6049658,-0.16770676,3,-1.3452765,-0.62808472,16.280697
"402.5",402,21,9.3242636,"male",-1.6049658,-0.16770676,5,2.1884737,1.1642967,23.70347
"402.7",402,21,9.3242636,"male",-1.6049658,-0.16770676,7,0.21142977,0.77754402,20.111809
"403.3",403,21,8.164422,"male",-3.0425165,-0.045085814,3,-1.2632622,1.5731628,6.7219734
"403.5",403,21,8.164422,"male",-3.0425165,-0.045085814,5,NA,0.19558522,6.9618921
"403.7",403,21,8.164422,"male",-3.0425165,-0.045085814,7,1.7581012,0.33274916,16.699436
"404.3",404,21,8.8721094,"female",0.97088259,-2.4717369,3,NA,-0.22359844,7.7874427
"404.5",404,21,8.8721094,"female",0.97088259,-2.4717369,5,NA,0.31827319,5.4000273
"404.7",404,21,8.8721094,"female",0.97088259,-2.4717369,7,NA,-0.22648501,3.3738286
"405.3",405,21,7.7292991,"male",0.83569515,0.83717304,3,NA,2.2764862,1.6261325
"405.5",405,21,7.7292991,"male",0.83569515,0.83717304,5,-1.1924824,1.2097019,10.309191
"405.7",405,21,7.7292991,"male",0.83569515,0.83717304,7,NA,2.1123202,9.2347879
"406.3",406,21,9.2416859,"female",0.40994811,0.78487253,3,0.29440841,1.2667412,18.699333
"406.5",406,21,9.2416859,"female",0.40994811,0.78487253,5,0.28036439,1.0717744,22.21509
"406.7",406,21,9.2416859,"female",0.40994811,0.78487253,7,-0.54419136,0.80607194,23.105785
"407.3",407,21,7.7807651,"female",-0.54683459,0.10772984,3,-0.19132103,0.2540575,14.491438
"407.5",407,21,7.7807651,"female",-0.54683459,0.10772984,5,1.7314543,1.2920575,18.214779
"407.7",407,21,7.7807651,"female",-0.54683459,0.10772984,7,1.8386389,0.47820115,22.007277
"408.3",408,21,7.240046,"female",-0.24257667,-0.89696205,3,3.3437884,-0.28843608,24.773672
"408.5",408,21,7.240046,"female",-0.24257667,-0.89696205,5,1.6630752,-0.42842609,21.145473
"408.7",408,21,7.240046,"female",-0.24257667,-0.89696205,7,1.1113499,-1.1794397,22.441874
"409.3",409,21,8.1847353,"male",-0.35507855,-0.033138108,3,-0.69860297,-0.65375543,19.240765
"409.5",409,21,8.1847353,"male",-0.35507855,-0.033138108,5,-0.87092686,0.69934762,16.293692
"409.7",409,21,8.1847353,"male",-0.35507855,-0.033138108,7,-0.088010207,-0.35373026,18.063084
"410.3",410,21,7.2659159,"female",NA,-0.89924437,3,-2.322988,1.8018616,16.714418
"410.5",410,21,7.2659159,"female",NA,-0.89924437,5,1.8504063,0.081978254,24.48698
"410.7",410,21,7.2659159,"female",NA,-0.89924437,7,0.86056435,-0.91590041,20.692017
"411.3",411,21,7.559855,"male",-1.0858521,-0.35098168,3,-1.8441749,1.381115,15.02314
"411.5",411,21,7.559855,"male",-1.0858521,-0.35098168,5,0.49653897,2.7889383,18.534325
"411.7",411,21,7.559855,"male",-1.0858521,-0.35098168,7,-0.12254949,1.6383682,14.832016
"412.3",412,21,8.252902,"male",2.0173976,0.48659346,3,-1.23841,1.6724583,9.4314461
"412.5",412,21,8.252902,"male",2.0173976,0.48659346,5,NA,1.314988,8.7770243
"412.7",412,21,8.252902,"male",2.0173976,0.48659346,7,NA,3.0904467,5.403554
"413.3",413,21,7.0745921,"female",0.16140921,-0.42884088,3,1.6176003,2.2736654,17.634399
"413.5",413,21,7.0745921,"female",0.16140921,-0.42884088,5,2.7950628,2.5895045,19.478781
"413.7",413,21,7.0745921,"female",0.16140921,-0.42884088,7,1.9107659,1.892031,20.8255
"414.3",414,21,9.7661762,"male",NA,-1.9994677,3,3.6807036,0.48791698,32.292042
"414.5",414,21,9.7661762,"male",NA,-1.9994677,5,-1.0724252,0.94935197,21.726679
"414.7",414,21,9.7661762,"male",NA,-1.9994677,7,-1.5778021,-0.41032287,13.510699
"415.3",415,21,8.0404863,"female",0.29766232,-1.8356793,3,2.1423035,-1.1636909,23.595037
"415.5",415,21,8.0404863,"female",0.29766232,-1.8356793,5,0.073076166,-0.31373724,18.764595
"415.7",415,21,8.0404863,"female",0.29766232,-1.8356793,7,0.076408193,-0.070691049,18.607677
"416.3",416,21,9.9663572,"female",0.61252207,0.52775902,3,2.6005585,0.93326598,19.82312
"416.5",416,21,9.9663572,"female",0.61252207,0.52775902,5,-0.98917991,1.5688359,17.201502
"416.7",416,21,9.9663572,"female",0.61252207,0.52775902,7,-2.1059692,2.1372557,12.326225
"417.3",417,21,9.3107195,"male",0.49187005,0.52174294,3,0.085120015,0.066257007,19.994246
"417.5",417,21,9.3107195,"male",0.49187005,0.52174294,5,NA,-0.16251235,8.3216362
"417.7",417,21,9.3107195,"male",0.49187005,0.52174294,7,NA,-0.5399856,11.854823
"418.3",418,21,7.8792763,"female",0.53120995,-0.038619533,3,2.0531857,1.6287212,22.057888
"418.5",418,21,7.8792763,"female",0.53120995,-0.038619533,5,-0.91207367,0.16969998,12.09174
"418.7",418,21,7.8792763,"female",0.53120995,-0.038619533,7,2.1827815,1.1431909,22.889194
"419.3",419,21,8.1147499,"male",-2.4431951,-2.8057487,3,NA,-0.64359236,9.840312
"419.5",419,21,8.1147499,"male",-2.4431951,-2.8057487,5,NA,-1.6770372,8.8266878
"419.7",419,21,8.1147499,"male",-2.4431951,-2.8057487,7,NA,-0.07489571,10.414969
"420.3",420,21,7.6497188,"male",0.62565148,-1.318607,3,NA,1.1290712,9.5336199
"420.5",420,21,7.6497188,"male",0.62565148,-1.318607,5,0.29294744,0.51924109,14.057927
"420.7",420,21,7.6497188,"male",0.62565148,-1.318607,7,0.96355498,1.5643682,12.35242
"421.3",421,22,9.5702658,"male",1.0134578,0.22782381,3,1.3938392,0.14662421,26.588644
"421.5",421,22,9.5702658,"male",1.0134578,0.22782381,5,0.183281,0.1592603,22.324707
"421.7",421,22,9.5702658,"male",1.0134578,0.22782381,7,0.88667083,0.8299765,18.628706
"422.3",422,22,9.3592968,"female",0.055246152,2.1830432,3,1.4412034,2.6192803,18.045647
"422.5",422,22,9.3592968,"female",0.055246152,2.1830432,5,4.3543558,2.2262809,30.8874
"422.7",422,22,9.3592968,"female",0.055246152,2.1830432,7,1.7020842,1.2450323,15.683087
"423.3",423,22,7.242856,"male",-2.0158389,-0.32650337,3,1.8765625,0.86152828,24.803837
"423.5",423,22,7.242856,"male",-2.0158389,-0.32650337,5,1.3432291,1.8659121,15.983198
"423.7",423,22,7.242856,"male",-2.0158389,-0.32650337,7,5.1779146,0.50403428,26.806311
"424.3",424,22,8.2608728,"female",-1.8692124,-1.8279725,3,-2.2461598,-0.55183327,15.956664
"424.5",424,22,8.2608728,"female",-1.8692124,-1.8279725,5,-2.1113207,-0.94379592,10.687905
"424.7",424,22,8.2608728,"female",-1.8692124,-1.8279725,7,-1.3459229,-0.60047561,14.790955
"425.3",425,22,8.6589031,"male",NA,-0.12682194,3,1.5020903,-1.3730671,26.750624
"425.5",425,22,8.6589031,"male",NA,-0.12682194,5,0.0015445692,0.14255477,20.616665
"425.7",425,22,8.6589031,"male",NA,-0.12682194,7,1.764038,0.25737983,25.193274
"426.3",426,22,8.0500488,"female",1.0647225,0.68819362,3,2.1658556,1.5748837,20.226328
"426.5",426,22,8.0500488,"female",1.0647225,0.68819362,5,0.13520019,2.577651,14.40561
"426.7",426,22,8.0500488,"female",1.0647225,0.68819362,7,2.4166718,1.3842776,15.262436
"427.3",427,22,8.8496523,"male",NA,0.58644491,3,-2.0335789,1.8668771,10.588475
"427.5",427,22,8.8496523,"male",NA,0.58644491,5,2.4838414,1.6313292,15.147524
"427.7",427,22,8.8496523,"male",NA,0.58644491,7,2.5204175,2.4426091,16.110342
"428.3",428,22,8.628706,"female",NA,-1.0212511,3,0.8284722,0.3477965,17.258375
"428.5",428,22,8.628706,"female",NA,-1.0212511,5,1.170367,-0.14869025,21.322405
"428.7",428,22,8.628706,"female",NA,-1.0212511,7,NA,-0.98337519,13.253664
"429.3",429,22,7.0071311,"female",-0.42461386,-0.87330526,3,0.91047978,-0.086769,26.73287
"429.5",429,22,7.0071311,"female",-0.42461386,-0.87330526,5,-0.10407192,-0.92584276,22.803225
"429.7",429,22,7.0071311,"female",-0.42461386,-0.87330526,7,2.1471815,0.0038825071,22.485163
"430.3",430,22,7.7247849,"female",-1.5598352,-0.89890456,3,2.0340853,-0.94654816,18.40823
"430.5",430,22,7.7247849,"female",-1.5598352,-0.89890456,5,NA,-0.63410074,12.37991
"430.7",430,22,7.7247849,"female",-1.5598352,-0.89890456,7,1.1047,0.30149576,14.330446
"431.3",431,22,7.3645601,"female",-0.10977932,-0.84751117,3,NA,0.43436283,14.394297
"431.5",431,22,7.3645601,"female",-0.10977932,-0.84751117,5,0.55435932,-0.76734567,19.303032
"431.7",431,22,7.3645601,"female",-0.10977932,-0.84751117,7,0.26391831,-0.96407002,20.239929
"432.3",432,22,7.2188578,"male",3.2275517,0.38431671,3,-0.89461195,2.1293643,20.65097
"432.5",432,22,7.2188578,"male",3.2275517,0.38431671,5,-1.1315752,1.6387287,16.507359
"432.7",432,22,7.2188578,"male",3.2275517,0.38431671,7,-2.9472716,1.058229,13.141766
"433.3",433,22,9.1398048,"female",0.41222498,1.4776882,3,-0.83349824,0.89391696,15.964151
"433.5",433,22,9.1398048,"female",0.41222498,1.4776882,5,-1.8944932,1.4467525,15.497802
"433.7",433,22,9.1398048,"female",0.41222498,1.4776882,7,NA,2.2944248,14.695687
"434.3",434,22,9.5490303,"female",-0.77774459,-0.91594547,3,NA,-1.7638471,3.4259982
"434.5",434,22,9.5490303,"female",-0.77774459,-0.91594547,5,NA,-0.026947387,8.1862011
"434.7",434,22,9.5490303,"female",-0.77774459,-0.91594547,7,NA,-1.9385161,6.0691838
"435.3",435,22,7.667738,"female",0.49030897,0.97273701,3,-0.69929469,0.28224823,13.200121
"435.5",435,22,7.667738,"female",0.49030897,0.97273701,5,-2.0499239,1.4316466,11.591327
"435.7",435,22,7.667738,"female",0.49030897,0.97273701,7,-1.5770352,1.728567,11.637867
"436.3",436,22,9.7320204,"male",1.298534,0.64174581,3,0.22604515,-0.73719049,25.652218
"436.5",436,22,9.7320204,"male",1.298534,0.64174581,5,-0.5062533,0.62031943,17.351484
"436.7",436,22,9.7320204,"male",1.298534,0.64174581,7,-3.016326,1.3234671,13.795632
"437.3",437,22,8.9912596,"female",-0.48359564,-0.25963184,3,NA,-0.91589516,12.102255
"437.5",437,22,8.9912596,"female",-0.48359564,-0.25963184,5,1.6693702,-0.78525883,21.85137
"437.7",437,22,8.9912596,"female",-0.48359564,-0.25963184,7,NA,-1.169636,6.7348557
"438.3",438,22,8.0081749,"female",NA,-0.046971597,3,4.3560748,-0.81975526,23.729572
"438.5",438,22,8.0081749,"female",NA,-0.046971597,5,1.6799545,0.037662029,18.223167
"438.7",438,22,8.0081749,"female",NA,-0.046971597,7,-0.82943285,-0.45360893,14.869545
"439.3",439,22,8.7035284,"female",1.2813696,-0.47437641,3,NA,-0.5730828,1.4238389
"439.5",439,22,8.7035284,"female",1.2813696,-0.47437641,5,NA,-0.78441697,8.1346178
"439.7",439,22,8.7035284,"female",1.2813696,-0.47437641,7,NA,0.1452107,8.5181608
"440.3",440,22,9.5699053,"male",NA,-0.06059444,3,1.5025594,-0.5174225,22.63942
"440.5",440,22,9.5699053,"male",NA,-0.06059444,5,-2.1281974,0.49329847,10.487993
"440.7",440,22,9.5699053,"male",NA,-0.06059444,7,NA,1.2526163,4.1267896
"441.3",441,22,9.4271374,"male",-0.070624664,-0.58846575,3,NA,-0.5799545,18.829086
"441.5",441,22,9.4271374,"male",-0.070624664,-0.58846575,5,2.5139587,-0.64796913,21.58312
"441.7",441,22,9.4271374,"male",-0.070624664,-0.58846575,7,2.4943187,-0.88541174,20.058729
"442.3",442,22,9.5634918,"female",0.46391305,1.2756586,3,-1.759879,1.5923948,12.699052
"442.5",442,22,9.5634918,"female",0.46391305,1.2756586,5,NA,0.27727956,7.431252
"442.7",442,22,9.5634918,"female",0.46391305,1.2756586,7,NA,1.4553417,7.5945721
"443.3",443,22,9.4589272,"male",0.19443931,0.70324445,3,-1.1431273,1.530423,13.032792
"443.5",443,22,9.4589272,"male",0.19443931,0.70324445,5,-0.99183911,2.0834408,16.866341
"443.7",443,22,9.4589272,"male",0.19443931,0.70324445,7,-1.4229834,1.3996861,12.452304
"444.3",444,22,8.0965319,"female",-0.96658844,-0.95267951,3,-1.0268577,-0.078383714,18.106329
"444.5",444,22,8.0965319,"female",-0.96658844,-0.95267951,5,0.2763122,-0.94928849,20.258787
"444.7",444,22,8.0965319,"female",-0.96658844,-0.95267951,7,-0.86114222,-0.81340754,19.864658
"445.3",445,22,8.0067186,"male",0.34142315,-1.1488968,3,-1.3771929,-1.097371,10.208537
"445.5",445,22,8.0067186,"male",0.34142315,-1.1488968,5,-0.32740694,0.30582127,17.674881
"445.7",445,22,8.0067186,"male",0.34142315,-1.1488968,7,NA,-0.65672535,6.0630488
"446.3",446,22,9.3812304,"male",1.7384506,1.9553556,3,NA,1.4036009,8.2236938
"446.5",446,22,9.3812304,"male",1.7384506,1.9553556,5,-1.5490479,1.6860964,11.858101
"446.7",446,22,9.3812304,"male",1.7384506,1.9553556,7,NA,0.92882222,5.07658
"447.3",447,22,8.0825863,"female",-0.67928892,1.1041515,3,0.22043632,0.13623354,19.737171
"447.5",447,22,8.0825863,"female",-0.67928892,1.1041515,5,1.7917435,2.0830224,20.586729
"447.7",447,22,8.0825863,"female",-0.67928892,1.1041515,7,0.15763201,0.7752741,20.449978
"448.3",448,22,7.0483012,"female",-1.8633658,-1.5583971,3,0.046446402,0.021952873,14.629541
"448.5",448,22,7.0483012,"female",-1.8633658,-1.5583971,5,-0.068315029,0.97910291,16.632355
"448.7",448,22,7.0483012,"female",-1.8633658,-1.5583971,7,NA,-0.61126733,14.38087
"449.3",449,22,7.7281227,"female",0.012555276,-0.97395253,3,-0.49801481,-0.78148645,17.919172
"449.5",449,22,7.7281227,"female",0.012555276,-0.97395253,5,1.478949,0.42262644,22.414152
"449.7",449,22,7.7281227,"female",0.012555276,-0.97395253,7,4.2555089,-1.1174742,25.513884
"450.3",450,22,9.8806,"female",-0.83092529,1.4280343,3,2.7593439,0.93555164,19.581177
"450.5",450,22,9.8806,"female",-0.83092529,1.4280343,5,0.56596506,0.89043534,10.862573
"450.7",450,22,9.8806,"female",-0.83092529,1.4280343,7,NA,0.50456989,14.725295
"451.3",451,23,9.4005032,"male",NA,0.32999942,3,NA,0.98330814,9.198555
"451.5",451,23,9.4005032,"male",NA,0.32999942,5,NA,1.7336482,6.1332994
"451.7",451,23,9.4005032,"male",NA,0.32999942,7,NA,0.63012445,15.105614
"452.3",452,23,9.2737255,"male",-1.5246209,-0.66387385,3,NA,-7.331133e-06,10.753524
"452.5",452,23,9.2737255,"male",-1.5246209,-0.66387385,5,1.2424492,-0.37445951,16.939123
"452.7",452,23,9.2737255,"male",-1.5246209,-0.66387385,7,NA,-0.41287291,4.9018273
"453.3",453,23,7.7249746,"male",0.74650639,0.12629163,3,-0.19558772,0.53201592,19.281158
"453.5",453,23,7.7249746,"male",0.74650639,0.12629163,5,-1.8702971,0.9118588,16.371195
"453.7",453,23,7.7249746,"male",0.74650639,0.12629163,7,NA,-0.38692945,8.5583582
"454.3",454,23,7.2183475,"female",0.49609527,-1.1894095,3,4.0390964,0.75265205,29.018415
"454.5",454,23,7.2183475,"female",0.49609527,-1.1894095,5,0.851987,0.70927286,20.616987
"454.7",454,23,7.2183475,"female",0.49609527,-1.1894095,7,1.3526987,1.1684318,23.553164
"455.3",455,23,8.1123981,"male",-0.18191724,0.057964642,3,-0.5163492,3.604109,15.914986
"455.5",455,23,8.1123981,"male",-0.18191724,0.057964642,5,-2.4655824,3.6213384,14.432262
"455.7",455,23,8.1123981,"male",-0.18191724,0.057964642,7,NA,2.545964,9.12041
"456.3",456,23,8.3319321,"female",-2.1275532,-0.29235467,3,NA,-0.70284361,7.017488
"456.5",456,23,8.3319321,"female",-2.1275532,-0.29235467,5,1.1840907,0.40865546,6.3367596
