"","c_id","school","age","sex","SES_z","NAPLAN1_z","time","prev_dep","NAPLAN_z","prev_sdq"
"285.3",285,18,8.186121,"female",-0.87103969,0.30402839,3,-2.7403624,1.3125242,18.142546
"285.5",285,18,8.186121,"female",-0.87103969,0.30402839,5,0.91869658,2.2387545,27.518255
"285.7",285,18,8.186121,"female",-0.87103969,0.30402839,7,0.03121643,1.5022991,29.672049
"286.3",286,18,7.0129256,"female",0.13699119,-1.1438614,3,NA,-0.006316815,10.751032
"286.5",286,18,7.0129256,"female",0.13699119,-1.1438614,5,NA,-0.15266015,10.092203
"286.7",286,18,7.0129256,"female",0.13699119,-1.1438614,7,-0.60016936,0.26803032,15.406787
"287.3",287,18,8.8097563,"female",0.82356095,0.2234951,3,4.8515825,1.5607837,23.923401
"287.5",287,18,8.8097563,"female",0.82356095,0.2234951,5,NA,-0.35031432,4.150198
"287.7",287,18,8.8097563,"female",0.82356095,0.2234951,7,NA,0.22472115,7.3424578
"288.3",288,18,9.0534487,"female",NA,0.89439946,3,2.0246708,0.13873062,13.777418
"288.5",288,18,9.0534487,"female",NA,0.89439946,5,0.79636645,1.1987239,13.615706
"288.7",288,18,9.0534487,"female",NA,0.89439946,7,NA,0.10061403,9.8703032
"289.3",289,18,9.3423166,"male",0.32495931,-0.068843715,3,-1.2578334,-0.0061873561,13.862514
"289.5",289,18,9.3423166,"male",0.32495931,-0.068843715,5,-1.4571468,-0.44311374,13.712883
"289.7",289,18,9.3423166,"male",0.32495931,-0.068843715,7,0.26582003,-1.1364484,14.392607
"290.3",290,18,9.0415144,"male",-1.3222295,2.0484424,3,1.028195,0.84824747,15.973577
"290.5",290,18,9.0415144,"male",-1.3222295,2.0484424,5,NA,1.8353057,10.146646
"290.7",290,18,9.0415144,"male",-1.3222295,2.0484424,7,NA,3.1848409,7.286303
"291.3",291,18,8.5546331,"female",0.85470927,-0.04519482,3,NA,1.1592486,7.2041898
"291.5",291,18,8.5546331,"female",0.85470927,-0.04519482,5,NA,0.31164423,4.6932616
"291.7",291,18,8.5546331,"female",0.85470927,-0.04519482,7,NA,0.25279823,9.6102428
"292.3",292,18,8.6809435,"male",-0.42942208,1.0533028,3,NA,1.8792119,3.4213378
"292.5",292,18,8.6809435,"male",-0.42942208,1.0533028,5,0.01204106,0.98832822,15.50178
"292.7",292,18,8.6809435,"male",-0.42942208,1.0533028,7,NA,1.4389546,10.040928
"293.3",293,18,8.6515245,"male",-2.411015,-0.27803725,3,1.6770836,-0.2655035,29.643913
"293.5",293,18,8.6515245,"male",-2.411015,-0.27803725,5,0.57020569,1.6558744,23.73605
"293.7",293,18,8.6515245,"male",-2.411015,-0.27803725,7,-0.14348818,0.32388529,23.684246
"294.3",294,18,9.953229,"female",0.3548176,-0.079320185,3,-0.30179459,-0.22658281,18.846941
"294.5",294,18,9.953229,"female",0.3548176,-0.079320185,5,0.95465797,0.62098628,24.200701
"294.7",294,18,9.953229,"female",0.3548176,-0.079320185,7,1.6534773,-0.30056167,19.953083
"295.3",295,18,8.144475,"female",0.17509335,0.82538128,3,-0.83997834,1.4382888,12.346849
"295.5",295,18,8.144475,"female",0.17509335,0.82538128,5,NA,1.0705541,4.0567932
"295.7",295,18,8.144475,"female",0.17509335,0.82538128,7,0.56680715,0.64149958,20.929533
"296.3",296,18,9.5641565,"male",-0.89721978,0.10251376,3,-0.91545522,-0.63194287,23.055855
"296.5",296,18,9.5641565,"male",-0.89721978,0.10251376,5,-0.21945305,-0.94114494,20.126654
"296.7",296,18,9.5641565,"male",-0.89721978,0.10251376,7,1.8050196,-0.83878702,23.41419
"297.3",297,18,7.248229,"male",2.213382,0.85026282,3,-0.60094416,1.6366878,14.819594
"297.5",297,18,7.248229,"male",2.213382,0.85026282,5,1.1725416,1.2844063,17.788551
"297.7",297,18,7.248229,"male",2.213382,0.85026282,7,-0.50837004,1.8985728,13.494413
"298.3",298,18,9.48421,"male",1.3713326,-0.3996987,3,-3.710176,0.64793974,15.961034
"298.5",298,18,9.48421,"male",1.3713326,-0.3996987,5,0.81347036,0.3913053,26.983709
"298.7",298,18,9.48421,"male",1.3713326,-0.3996987,7,-2.6877735,1.5527509,18.481005
"299.3",299,18,7.3396411,"female",0.25116947,-1.590745,3,-1.8105574,-0.26528716,12.808682
"299.5",299,18,7.3396411,"female",0.25116947,-1.590745,5,-0.37387162,0.44872713,16.88817
"299.7",299,18,7.3396411,"female",0.25116947,-1.590745,7,1.1782547,-0.14979979,16.975777
"300.3",300,18,9.3552675,"female",1.7956008,1.5688514,3,NA,0.69561303,3.802305
"300.5",300,18,9.3552675,"female",1.7956008,1.5688514,5,0.18333161,-1.0665843,19.253332
"300.7",300,18,9.3552675,"female",1.7956008,1.5688514,7,-1.9114921,0.81313813,15.230328
"301.3",301,19,8.3695517,"male",-1.8811537,-1.2896597,3,-0.63397151,0.48222235,14.655678
"301.5",301,19,8.3695517,"male",-1.8811537,-1.2896597,5,1.1928344,0.0088979956,24.215643
"301.7",301,19,8.3695517,"male",-1.8811537,-1.2896597,7,1.0491629,0.77992797,14.813946
"302.3",302,19,7.547729,"female",-0.45335048,0.18264873,3,0.019031219,1.019816,18.409584
"302.5",302,19,7.547729,"female",-0.45335048,0.18264873,5,1.3060733,0.82082659,19.326689
"302.7",302,19,7.547729,"female",-0.45335048,0.18264873,7,1.0121417,1.5954398,18.647221
"303.3",303,19,8.9709692,"male",-0.48079327,1.2023174,3,0.24239433,1.1434309,11.728309
"303.5",303,19,8.9709692,"male",-0.48079327,1.2023174,5,1.7032486,1.9758403,14.274278
"303.7",303,19,8.9709692,"male",-0.48079327,1.2023174,7,1.4307972,1.6226177,15.310695
"304.3",304,19,9.7568998,"male",-0.4218663,0.68824482,3,-2.311765,-0.46175364,10.245453
"304.5",304,19,9.7568998,"male",-0.4218663,0.68824482,5,2.359139,1.3153703,20.749754
"304.7",304,19,9.7568998,"male",-0.4218663,0.68824482,7,-1.6798376,-0.065908901,14.348406
"305.3",305,19,7.7622738,"male",-0.62721342,1.0147681,3,1.0600625,2.7722292,23.653008
"305.5",305,19,7.7622738,"male",-0.62721342,1.0147681,5,-1.0005494,1.072541,17.057243
"305.7",305,19,7.7622738,"male",-0.62721342,1.0147681,7,-1.2973953,0.75581521,12.115798
"306.3",306,19,7.7684364,"female",0.4819245,0.35572034,3,-0.50317347,0.52916402,9.604125
"306.5",306,19,7.7684364,"female",0.4819245,0.35572034,5,0.58655363,1.0030307,15.355938
"306.7",306,19,7.7684364,"female",0.4819245,0.35572034,7,NA,1.0495011,9.7534008
"307.3",307,19,7.9831862,"male",-1.3543452,-1.0325036,3,1.6084414,-0.27010563,19.303614
"307.5",307,19,7.9831862,"male",-1.3543452,-1.0325036,5,0.43092602,-0.053620223,16.166878
"307.7",307,19,7.9831862,"male",-1.3543452,-1.0325036,7,1.9046495,-0.97196615,25.755331
"308.3",308,19,9.8203287,"male",-2.4924111,-0.59086418,3,NA,-1.2261189,12.660373
"308.5",308,19,9.8203287,"male",-2.4924111,-0.59086418,5,0.080180869,-1.9973369,14.670533
"308.7",308,19,9.8203287,"male",-2.4924111,-0.59086418,7,2.4127426,-1.3445452,14.512267
"309.3",309,19,7.9658809,"female",0.66591817,0.24673367,3,NA,0.14141175,10.082302
"309.5",309,19,7.9658809,"female",0.66591817,0.24673367,5,NA,0.67388034,4.1683869
"309.7",309,19,7.9658809,"female",0.66591817,0.24673367,7,2.8963907,0.66085476,13.035144
"310.3",310,19,8.0784836,"female",1.1822312,-0.44815248,3,1.6074692,0.87111467,25.420519
"310.5",310,19,8.0784836,"female",1.1822312,-0.44815248,5,1.1721395,-1.1006883,21.92668
"310.7",310,19,8.0784836,"female",1.1822312,-0.44815248,7,-0.11360963,0.03700174,21.080647
"311.3",311,19,8.4964848,"female",1.5262207,0.49573287,3,-2.0194428,0.36222145,15.064824
"311.5",311,19,8.4964848,"female",1.5262207,0.49573287,5,NA,0.23545755,9.0030088
"311.7",311,19,8.4964848,"female",1.5262207,0.49573287,7,NA,-0.25423324,9.5172377
"312.3",312,19,8.0538425,"female",1.4134835,-1.2658137,3,1.1137692,0.37564805,24.333006
"312.5",312,19,8.0538425,"female",1.4134835,-1.2658137,5,-0.54727757,-0.68883198,18.262848
"312.7",312,19,8.0538425,"female",1.4134835,-1.2658137,7,1.6358445,0.1159309,25.206875
"313.3",313,19,8.4139338,"male",1.7601346,1.4778465,3,-0.37833834,2.196295,13.39433
"313.5",313,19,8.4139338,"male",1.7601346,1.4778465,5,NA,2.603018,15.778558
"313.7",313,19,8.4139338,"male",1.7601346,1.4778465,7,-3.6441326,2.3391647,8.0194921
"314.3",314,19,8.3290482,"female",0.10944449,2.7979259,3,1.8773862,1.7252239,26.185484
"314.5",314,19,8.3290482,"female",0.10944449,2.7979259,5,0.018998999,1.6475548,21.418371
"314.7",314,19,8.3290482,"female",0.10944449,2.7979259,7,0.27956912,4.0319061,22.75429
"315.3",315,19,7.2889338,"female",-1.2293621,1.1251056,3,0.5554328,1.4707344,21.896013
"315.5",315,19,7.2889338,"female",-1.2293621,1.1251056,5,-0.74708462,0.96687329,21.13225
"315.7",315,19,7.2889338,"female",-1.2293621,1.1251056,7,-0.12169848,0.83770281,21.68609
"316.3",316,19,8.7571793,"female",NA,-0.51570618,3,NA,-2.706959,-3.5122769
"316.5",316,19,8.7571793,"female",NA,-0.51570618,5,NA,-2.0258737,4.9364095
"316.7",316,19,8.7571793,"female",NA,-0.51570618,7,NA,-1.2622983,3.4343688
"317.3",317,19,7.9594436,"female",-0.60615975,-0.54592222,3,1.1319541,-0.71564513,22.697428
"317.5",317,19,7.9594436,"female",-0.60615975,-0.54592222,5,0.66568482,0.028089106,19.389368
"317.7",317,19,7.9594436,"female",-0.60615975,-0.54592222,7,-1.8036945,-0.30166265,12.607503
"318.3",318,19,9.1992903,"female",-0.51696932,0.20198882,3,1.1743822,-0.074163415,19.745718
"318.5",318,19,9.1992903,"female",-0.51696932,0.20198882,5,0.8864845,1.353475,21.373241
"318.7",318,19,9.1992903,"female",-0.51696932,0.20198882,7,NA,0.39913449,17.806692
"319.3",319,19,7.0011091,"female",NA,-0.4680354,3,-1.218125,-0.20960312,14.50207
"319.5",319,19,7.0011091,"female",NA,-0.4680354,5,3.1292176,0.93081623,30.348673
"319.7",319,19,7.0011091,"female",NA,-0.4680354,7,NA,-0.21095945,8.8715334
"320.3",320,19,7.1543245,"female",-0.66094118,-0.13774005,3,NA,0.71425015,10.186032
"320.5",320,19,7.1543245,"female",-0.66094118,-0.13774005,5,2.4357564,1.0840898,14.725172
"320.7",320,19,7.1543245,"female",-0.66094118,-0.13774005,7,NA,1.687065,4.6871214
"321.3",321,19,8.7921228,"male",NA,0.46884125,3,-3.3670146,-0.017332461,15.601842
"321.5",321,19,8.7921228,"male",NA,0.46884125,5,0.4636012,1.957587,28.132507
"321.7",321,19,8.7921228,"male",NA,0.46884125,7,-0.84623832,0.94381171,23.083063
"322.3",322,19,9.9159489,"female",0.8619591,1.4713271,3,1.0913465,1.3500693,24.090698
"322.5",322,19,9.9159489,"female",0.8619591,1.4713271,5,-1.6155419,2.2328546,13.983128
"322.7",322,19,9.9159489,"female",0.8619591,1.4713271,7,0.35335448,0.17554714,24.217159
"323.3",323,19,8.8832989,"male",-0.53947884,0.13184625,3,-1.0015106,1.4142004,20.814678
"323.5",323,19,8.8832989,"male",-0.53947884,0.13184625,5,-2.4187827,2.2756214,18.002165
"323.7",323,19,8.8832989,"male",-0.53947884,0.13184625,7,-1.0790585,2.7652547,26.422922
"324.3",324,19,7.3890648,"female",-0.68828946,-0.77493113,3,2.6052125,-0.19280146,30.403011
"324.5",324,19,7.3890648,"female",-0.68828946,-0.77493113,5,1.0144304,-0.13805169,20.435347
"324.7",324,19,7.3890648,"female",-0.68828946,-0.77493113,7,-0.7125833,0.12808847,16.406628
"325.3",325,19,7.9165993,"male",NA,-0.50048113,3,-0.49082744,-2.0233641,22.601725
"325.5",325,19,7.9165993,"male",NA,-0.50048113,5,-2.0991027,-0.51738769,10.890772
"325.7",325,19,7.9165993,"male",NA,-0.50048113,7,NA,-1.433506,7.7577748
"326.3",326,19,7.2615366,"male",-1.0297352,2.3890481,3,-0.15137747,3.2978354,22.346283
"326.5",326,19,7.2615366,"male",-1.0297352,2.3890481,5,2.3619006,2.5058374,23.384073
"326.7",326,19,7.2615366,"male",-1.0297352,2.3890481,7,1.0216454,1.9672292,20.319353
"327.3",327,19,9.282218,"female",-1.0358371,0.28558743,3,2.5641203,1.2355292,31.003721
"327.5",327,19,9.282218,"female",-1.0358371,0.28558743,5,4.257864,1.1019163,36.339314
"327.7",327,19,9.282218,"female",-1.0358371,0.28558743,7,1.9959551,1.2656679,25.93054
"328.3",328,19,7.5388551,"female",-1.1893857,-0.59475017,3,0.93739241,-0.29219535,16.420744
"328.5",328,19,7.5388551,"female",-1.1893857,-0.59475017,5,-1.1345023,0.86164886,14.569227
"328.7",328,19,7.5388551,"female",-1.1893857,-0.59475017,7,NA,-0.71007168,12.966504
"329.3",329,19,7.1104259,"male",1.8344233,1.5067182,3,3.1072693,2.481539,27.622862
"329.5",329,19,7.1104259,"male",1.8344233,1.5067182,5,0.66711211,1.3717438,20.29627
"329.7",329,19,7.1104259,"male",1.8344233,1.5067182,7,1.1125201,1.4376861,18.394371
"330.3",330,19,7.7652669,"male",-1.0956372,-0.44053712,3,0.29328087,1.515376,18.541313
"330.5",330,19,7.7652669,"male",-1.0956372,-0.44053712,5,-2.2123725,1.6498096,14.861043
"330.7",330,19,7.7652669,"male",-1.0956372,-0.44053712,7,1.3111635,1.909551,21.592789
"361.3",361,20,7.4059157,"male",0.42126685,1.4090134,3,-1.1026107,0.25778848,22.572266
"361.5",361,20,7.4059157,"male",0.42126685,1.4090134,5,-0.71622944,0.21654283,22.380726
"361.7",361,20,7.4059157,"male",0.42126685,1.4090134,7,0.25648066,0.72668928,27.208418
"362.3",362,20,8.9215021,"male",NA,0.18465811,3,-0.3499673,-1.174233,21.264168
"362.5",362,20,8.9215021,"male",NA,0.18465811,5,2.0824783,0.78974533,22.641144
"362.7",362,20,8.9215021,"male",NA,0.18465811,7,-0.44500175,-0.03136424,10.717959
"363.3",363,20,7.1018462,"male",0.37971705,2.5572517,3,-1.0698792,1.5626123,7.7296214
"363.5",363,20,7.1018462,"male",0.37971705,2.5572517,5,0.14389184,1.9375027,14.199172
"363.7",363,20,7.1018462,"male",0.37971705,2.5572517,7,-2.0735199,1.5593588,8.1750069
"364.3",364,20,8.4910231,"female",0.17179769,1.7082988,3,-1.0414051,2.1748006,19.714907
"364.5",364,20,8.4910231,"female",0.17179769,1.7082988,5,0.077121034,2.9996171,16.470238
"364.7",364,20,8.4910231,"female",0.17179769,1.7082988,7,0.80412227,1.6413608,23.582439
"365.3",365,20,8.9787626,"male",0.89900351,-0.45579699,3,0.27020329,-0.053208314,16.411676
"365.5",365,20,8.9787626,"male",0.89900351,-0.45579699,5,-1.6567577,0.36930552,17.200821
"365.7",365,20,8.9787626,"male",0.89900351,-0.45579699,7,-1.3867484,0.59238857,15.680582
"366.3",366,20,7.7455215,"male",0.83097887,-0.32625398,3,-0.46331942,-0.35248309,17.901026
"366.5",366,20,7.7455215,"male",0.83097887,-0.32625398,5,NA,-0.41571838,10.220788
"366.7",366,20,7.7455215,"male",0.83097887,-0.32625398,7,1.1693089,0.11085483,19.606283
"367.3",367,20,7.2995172,"female",-1.4801457,0.051482569,3,2.6008887,0.060316052,23.319469
"367.5",367,20,7.2995172,"female",-1.4801457,0.051482569,5,0.75390422,-0.29500574,23.282772
"367.7",367,20,7.2995172,"female",-1.4801457,0.051482569,7,2.151042,0.40203258,24.171452
"368.3",368,20,8.1477299,"female",1.4067335,-0.39532146,3,-2.2739315,-1.4148508,11.580233
"368.5",368,20,8.1477299,"female",1.4067335,-0.39532146,5,NA,0.51819831,9.9288931
"368.7",368,20,8.1477299,"female",1.4067335,-0.39532146,7,NA,-0.42943847,15.110339
"369.3",369,20,7.8827448,"female",NA,-1.0569661,3,-0.67909354,-0.95459902,15.486437
"369.5",369,20,7.8827448,"female",NA,-1.0569661,5,0.76038635,-1.0171888,22.012287
"369.7",369,20,7.8827448,"female",NA,-1.0569661,7,NA,-1.8336153,15.448879
"370.3",370,20,9.1245842,"male",-2.8632178,-2.8597085,3,NA,-1.7324218,10.37713
"370.5",370,20,9.1245842,"male",-2.8632178,-2.8597085,5,NA,-2.4575682,14.584426
"370.7",370,20,9.1245842,"male",-2.8632178,-2.8597085,7,0.85973489,-1.3485998,20.571835
"371.3",371,20,7.6060495,"female",1.0992316,0.90017056,3,NA,0.72875857,4.9844303
"371.5",371,20,7.6060495,"female",1.0992316,0.90017056,5,NA,1.9111,6.3473854
"371.7",371,20,7.6060495,"female",1.0992316,0.90017056,7,-2.1290252,2.1299312,14.022779
"372.3",372,20,9.9774799,"female",-0.77104849,-1.8566331,3,2.0777934,-1.0420312,26.028332
"372.5",372,20,9.9774799,"female",-0.77104849,-1.8566331,5,0.3514851,-2.7429833,22.828535
"372.7",372,20,9.9774799,"female",-0.77104849,-1.8566331,7,NA,-0.97213674,14.289034
"373.3",373,20,9.8820333,"female",NA,1.5752201,3,1.0631548,-0.073744573,14.44026
"373.5",373,20,9.8820333,"female",NA,1.5752201,5,NA,0.620776,9.9356632
"373.7",373,20,9.8820333,"female",NA,1.5752201,7,3.3167732,1.6492461,16.63389
"374.3",374,20,7.786025,"female",-0.84856647,1.6294985,3,NA,-0.13501178,11.021001
"374.5",374,20,7.786025,"female",-0.84856647,1.6294985,5,3.4709342,0.88796264,22.90103
"374.7",374,20,7.786025,"female",-0.84856647,1.6294985,7,NA,2.3835216,8.8479652
"375.3",375,20,8.6404591,"male",-1.8437411,-0.6671471,3,0.74932957,-0.997123,23.773548
"375.5",375,20,8.6404591,"male",-1.8437411,-0.6671471,5,-1.5174465,-0.72324139,12.467161
"375.7",375,20,8.6404591,"male",-1.8437411,-0.6671471,7,1.3837296,-1.1813323,21.029552
"376.3",376,20,7.0384245,"male",1.6991242,0.060753934,3,1.0746986,1.8328623,9.3817778
"376.5",376,20,7.0384245,"male",1.6991242,0.060753934,5,1.1719493,0.80006635,14.504439
"376.7",376,20,7.0384245,"male",1.6991242,0.060753934,7,NA,0.1579223,11.677239
"377.3",377,20,7.6345978,"female",0.75034869,1.391118,3,NA,0.92829674,12.532229
"377.5",377,20,7.6345978,"female",0.75034869,1.391118,5,-0.18961892,0.77476603,14.139028
"377.7",377,20,7.6345978,"female",0.75034869,1.391118,7,NA,1.1303582,-1.4527845
"378.3",378,20,7.8109245,"female",0.20176351,0.29547027,3,1.1864562,-1.3839644,17.734121
"378.5",378,20,7.8109245,"female",0.20176351,0.29547027,5,-0.57892418,0.49846736,10.371373
"378.7",378,20,7.8109245,"female",0.20176351,0.29547027,7,NA,-1.1205616,12.760072
"379.3",379,20,7.1904922,"male",2.7859533,0.36326051,3,-3.437547,0.83283687,12.58407
"379.5",379,20,7.1904922,"male",2.7859533,0.36326051,5,-2.6218529,-0.25576821,15.505681
"379.7",379,20,7.1904922,"male",2.7859533,0.36326051,7,-2.6103082,1.305869,14.089462
"380.3",380,20,9.9595871,"female",-1.6617525,0.13202278,3,1.2460808,-0.49518758,18.679758
"380.5",380,20,9.9595871,"female",-1.6617525,0.13202278,5,-0.7735697,0.06687858,18.87026
"380.7",380,20,9.9595871,"female",-1.6617525,0.13202278,7,-0.64341694,-0.20163421,14.681572
"381.3",381,20,8.239481,"male",-0.99179947,-1.6856368,3,3.6441998,-0.68383723,22.744576
"381.5",381,20,8.239481,"male",-0.99179947,-1.6856368,5,0.34034026,-2.1762772,17.054447
"381.7",381,20,8.239481,"male",-0.99179947,-1.6856368,7,0.28108242,0.20102735,12.681208
"382.3",382,20,8.1930904,"female",0.16211891,0.21776968,3,-0.33022141,-2.055068,14.68311
"382.5",382,20,8.1930904,"female",0.16211891,0.21776968,5,NA,-1.6894848,11.600523
"382.7",382,20,8.1930904,"female",0.16211891,0.21776968,7,-1.8066554,-1.8621026,12.930093
"383.3",383,20,7.5695319,"male",1.0174743,0.33864123,3,0.57457334,1.7437497,12.55186
"383.5",383,20,7.5695319,"male",1.0174743,0.33864123,5,0.57615775,0.13035376,14.877121
"383.7",383,20,7.5695319,"male",1.0174743,0.33864123,7,-0.94266289,0.0888886,12.511599
"384.3",384,20,7.2753987,"male",0.30821341,-1.3813969,3,0.5607059,-0.31580612,24.211674
"384.5",384,20,7.2753987,"male",0.30821341,-1.3813969,5,-0.47970456,0.5655058,16.025734
"384.7",384,20,7.2753987,"male",0.30821341,-1.3813969,7,-2.6678276,0.59524262,14.24575
"385.3",385,20,8.9895229,"male",-0.57694882,1.0819449,3,-2.3097453,0.42341602,17.328991
"385.5",385,20,8.9895229,"male",-0.57694882,1.0819449,5,-0.1573455,1.1096576,16.210503
"385.7",385,20,8.9895229,"male",-0.57694882,1.0819449,7,NA,0.068324663,10.69173
"386.3",386,20,7.3192887,"female",0.30205682,-0.026498092,3,2.8888321,1.8798939,20.035486
"386.5",386,20,7.3192887,"female",0.30205682,-0.026498092,5,NA,0.92980742,13.086629
"386.7",386,20,7.3192887,"female",0.30205682,-0.026498092,7,0.58074433,-0.23980334,16.759233
"387.3",387,20,9.5057793,"female",1.2019632,0.23995206,3,-0.78438741,-0.019136425,17.05714
"387.5",387,20,9.5057793,"female",1.2019632,0.23995206,5,0.033767547,0.48781624,17.014669
"387.7",387,20,9.5057793,"female",1.2019632,0.23995206,7,NA,-0.16025594,7.9109411
"388.3",388,20,7.9525609,"male",1.6003995,0.13968967,3,NA,-0.18340611,12.054645
"388.5",388,20,7.9525609,"male",1.6003995,0.13968967,5,-2.8785589,-0.32114196,14.707694
"388.7",388,20,7.9525609,"male",1.6003995,0.13968967,7,-2.4683061,-0.35339376,16.538197
"389.3",389,20,9.0705776,"female",0.72263932,1.1681378,3,0.26818493,0.026548814,14.487365
"389.5",389,20,9.0705776,"female",0.72263932,1.1681378,5,NA,-0.41326356,8.1071787
"389.7",389,20,9.0705776,"female",0.72263932,1.1681378,7,NA,0.28626853,11.019881
"390.3",390,20,9.3155651,"female",NA,1.2681363,3,4.9824543,-1.2222977,33.692505
"390.5",390,20,9.3155651,"female",NA,1.2681363,5,2.567842,-0.72746855,23.157661
"390.7",390,20,9.3155651,"female",NA,1.2681363,7,2.616034,0.021064192,28.335814
"391.3",391,21,7.9264417,"female",-0.052843582,-1.5114673,3,-0.57893413,0.91986477,16.399622
"391.5",391,21,7.9264417,"female",-0.052843582,-1.5114673,5,-0.48099706,1.3012635,23.198608
"391.7",391,21,7.9264417,"female",-0.052843582,-1.5114673,7,-1.7490312,0.26089296,13.942225
"392.3",392,21,8.941885,"male",0.29663736,0.66065687,3,1.8846085,0.78058535,21.782221
"392.5",392,21,8.941885,"male",0.29663736,0.66065687,5,-0.31481209,0.38417727,17.059271
"392.7",392,21,8.941885,"male",0.29663736,0.66065687,7,-0.12170658,0.62712568,19.19486
"393.3",393,21,8.2887058,"female",-0.076508552,0.3184908,3,0.93876094,1.6131103,25.825609
"393.5",393,21,8.2887058,"female",-0.076508552,0.3184908,5,1.176568,2.2945282,23.44626
"393.7",393,21,8.2887058,"female",-0.076508552,0.3184908,7,-0.61980188,1.6567986,19.718727
"394.3",394,21,9.8082113,"male",NA,-1.1315073,3,-0.0044580852,-2.1486974,18.774307
"394.5",394,21,9.8082113,"male",NA,-1.1315073,5,-1.3367467,-0.56004989,16.940849
"394.7",394,21,9.8082113,"male",NA,-1.1315073,7,NA,-2.0718021,12.114895
"395.3",395,21,7.5299659,"female",-1.064428,-0.38430914,3,1.5620186,0.21722873,16.620529
"395.5",395,21,7.5299659,"female",-1.064428,-0.38430914,5,NA,0.12987757,9.7156887
"395.7",395,21,7.5299659,"female",-1.064428,-0.38430914,7,4.2603345,0.55835342,23.542437
"396.3",396,21,8.5833101,"female",-1.3555263,0.041248843,3,1.3212506,-0.66012782,28.48033
"396.5",396,21,8.5833101,"female",-1.3555263,0.041248843,5,0.73411506,-0.018231574,25.154318
"396.7",396,21,8.5833101,"female",-1.3555263,0.041248843,7,3.5866115,-1.145487,30.444683
"397.3",397,21,9.9965076,"female",0.68833077,0.71411175,3,1.3695259,-1.0766232,16.061726
"397.5",397,21,9.9965076,"female",0.68833077,0.71411175,5,-0.27310801,-0.45328876,15.426291
"397.7",397,21,9.9965076,"female",0.68833077,0.71411175,7,0.45679659,-0.33740717,16.205223
"398.3",398,21,9.0819006,"male",-0.2799468,-0.64193106,3,NA,0.58094907,2.1207361
"398.5",398,21,9.0819006,"male",-0.2799468,-0.64193106,5,NA,0.31448695,3.6110885
"398.7",398,21,9.0819006,"male",-0.2799468,-0.64193106,7,NA,0.53455752,1.8882933
"399.3",399,21,9.4920149,"female",0.12107238,-0.91855723,3,NA,-0.15887105,11.254992
"399.5",399,21,9.4920149,"female",0.12107238,-0.91855723,5,0.23439486,0.98677552,13.986041
"399.7",399,21,9.4920149,"female",0.12107238,-0.91855723,7,NA,0.10521935,10.155699
"400.3",400,21,8.0220919,"female",0.63281024,-1.2159363,3,NA,-0.99423385,10.526753
"400.5",400,21,8.0220919,"female",0.63281024,-1.2159363,5,1.0752577,-2.1481321,15.511527
"400.7",400,21,8.0220919,"female",0.63281024,-1.2159363,7,2.2428477,-2.0106361,17.052999
"401.3",401,21,8.850337,"female",0.23535104,0.97801334,3,3.356884,-2.1335988,26.987099
"401.5",401,21,8.850337,"female",0.23535104,0.97801334,5,-0.85970455,0.48202184,15.55214
"401.7",401,21,8.850337,"female",0.23535104,0.97801334,7,0.72865832,0.36927438,17.321163
"402.3",402,21,9.3242636,"male",-1.6049658,-0.16770676,3,-1.3452765,-0.58784181,16.280697
"402.5",402,21,9.3242636,"male",-1.6049658,-0.16770676,5,2.1884737,1.04193,23.70347
"402.7",402,21,9.3242636,"male",-1.6049658,-0.16770676,7,0.21142977,0.76022494,20.111809
"403.3",403,21,8.164422,"male",-3.0425165,-0.045085814,3,-1.2632622,1.6527203,6.7219734
"403.5",403,21,8.164422,"male",-3.0425165,-0.045085814,5,NA,0.26181662,6.9618921
"403.7",403,21,8.164422,"male",-3.0425165,-0.045085814,7,1.7581012,0.13060641,16.699436
"404.3",404,21,8.8721094,"female",0.97088259,-2.4717369,3,NA,-0.19699505,7.7874427
"404.5",404,21,8.8721094,"female",0.97088259,-2.4717369,5,NA,0.31940433,5.4000273
"404.7",404,21,8.8721094,"female",0.97088259,-2.4717369,7,NA,-0.18001254,3.3738286
"405.3",405,21,7.7292991,"male",0.83569515,0.83717304,3,NA,2.1638844,1.6261325
"405.5",405,21,7.7292991,"male",0.83569515,0.83717304,5,-1.1924824,1.2094384,10.309191
"405.7",405,21,7.7292991,"male",0.83569515,0.83717304,7,NA,2.1714702,9.2347879
"406.3",406,21,9.2416859,"female",0.40994811,0.78487253,3,0.29440841,1.271578,18.699333
"406.5",406,21,9.2416859,"female",0.40994811,0.78487253,5,0.28036439,1.069091,22.21509
"406.7",406,21,9.2416859,"female",0.40994811,0.78487253,7,-0.54419136,0.82542944,23.105785
"407.3",407,21,7.7807651,"female",-0.54683459,0.10772984,3,-0.19132103,0.25512454,14.491438
"407.5",407,21,7.7807651,"female",-0.54683459,0.10772984,5,1.7314543,1.237383,18.214779
"407.7",407,21,7.7807651,"female",-0.54683459,0.10772984,7,1.8386389,0.37233749,22.007277
"408.3",408,21,7.240046,"female",-0.24257667,-0.89696205,3,3.3437884,-0.28368545,24.773672
"408.5",408,21,7.240046,"female",-0.24257667,-0.89696205,5,1.6630752,-0.46930325,21.145473
"408.7",408,21,7.240046,"female",-0.24257667,-0.89696205,7,1.1113499,-1.2356509,22.441874
